data,cd,grupo,indicador,valor
20/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
20/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
20/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
20/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Retoro para Reembarque,
20/08/2025,SBC,5. Retorno para Reembarque,Exclusão de Romaneio,
20/08/2025,SBC,5. Retorno para Reembarque,Total Atrasos,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
20/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
20/08/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
20/08/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
20/08/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
20/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
20/08/2025,SBC,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
20/08/2025,SBC,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
20/08/2025,SBC,8. Pedidos Consolidados,Total Consolidação,
20/08/2025,SBC,8. Pedidos Consolidados,Pedidos Planejados,
20/08/2025,SBC,8. Pedidos Consolidados,% Atingimento,
20/08/2025,SBC,9. Faturamento,Faturamento Realizado,
20/08/2025,SBC,9. Faturamento,% Atingimento,
20/08/2025,SBC,6. Abastecimento,Abastecimento Realizado DUN,
20/08/2025,SBC,6. Abastecimento,Abastecimento Projetado DUN,
20/08/2025,SBC,6. Abastecimento,% Atingimento,
20/08/2025,SBC,10. Coletas em Pulmão,Coletas Totais,
20/08/2025,SBC,10. Coletas em Pulmão,Coletas em Pulmão,
20/08/2025,SBC,10. Coletas em Pulmão,% Coletas em Pulmão,
20/08/2025,SBC,11. Rupturas,Total de Rupturas,
20/08/2025,SBC,11. Rupturas,# Mezanino,
20/08/2025,SBC,11. Rupturas,% Mezanino,
20/08/2025,SBC,11. Rupturas,# DUN,
20/08/2025,SBC,11. Rupturas,% DUN,
20/08/2025,SBC,11. Rupturas,# Painel,
20/08/2025,SBC,11. Rupturas,% Painel de Integração,
20/08/2025,SBC,12. Ocorrências no Cliente,Total de Ocorrências,
20/08/2025,SBC,12. Ocorrências no Cliente,Falta de Item,
20/08/2025,SBC,12. Ocorrências no Cliente,Troca de Item,
20/08/2025,SBC,12. Ocorrências no Cliente,Avaria de Item,
20/08/2025,SBC,12. Ocorrências no Cliente,Sobra de Item,
20/08/2025,SBC,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
20/08/2025,SBC,13. Custos de Avarias e Perdas,Perdas Totais,
20/08/2025,SBC,13. Custos de Avarias e Perdas,R$ Avaria Interna,
20/08/2025,SBC,13. Custos de Avarias e Perdas,R$ Extravios,
20/08/2025,RS,1. Performance de Embarque,% Performance de embarque (Data planejada),
20/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
20/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
20/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
20/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
20/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
20/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Total Atrasos,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
20/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
20/08/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
20/08/2025,RS,5. Retorno para Reembarque,Retoro para Reembarque,
20/08/2025,RS,5. Retorno para Reembarque,Exclusão de Romaneio,
20/08/2025,RS,5. Retorno para Reembarque,Total Atrasos,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
20/08/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
20/08/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
20/08/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
20/08/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
20/08/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
20/08/2025,RS,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
20/08/2025,RS,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
20/08/2025,RS,8. Pedidos Consolidados,Total Consolidação,
20/08/2025,RS,8. Pedidos Consolidados,Pedidos Planejados,
20/08/2025,RS,8. Pedidos Consolidados,% Atingimento,
20/08/2025,RS,9. Faturamento,Faturamento Realizado,
20/08/2025,RS,9. Faturamento,% Atingimento,
20/08/2025,RS,6. Abastecimento,Abastecimento Realizado DUN,
20/08/2025,RS,6. Abastecimento,Abastecimento Projetado DUN,
20/08/2025,RS,6. Abastecimento,% Atingimento,
20/08/2025,RS,10. Coletas em Pulmão,Coletas Totais,
20/08/2025,RS,10. Coletas em Pulmão,Coletas em Pulmão,
20/08/2025,RS,10. Coletas em Pulmão,% Coletas em Pulmão,
20/08/2025,RS,11. Rupturas,Total de Rupturas,
20/08/2025,RS,11. Rupturas,# Mezanino,
20/08/2025,RS,11. Rupturas,% Mezanino,
20/08/2025,RS,11. Rupturas,# DUN,
20/08/2025,RS,11. Rupturas,% DUN,
20/08/2025,RS,11. Rupturas,# Painel,
20/08/2025,RS,11. Rupturas,% Painel de Integração,
20/08/2025,RS,12. Ocorrências no Cliente,Total de Ocorrências,
20/08/2025,RS,12. Ocorrências no Cliente,Falta de Item,
20/08/2025,RS,12. Ocorrências no Cliente,Troca de Item,
20/08/2025,RS,12. Ocorrências no Cliente,Avaria de Item,
20/08/2025,RS,12. Ocorrências no Cliente,Sobra de Item,
20/08/2025,RS,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
20/08/2025,RS,13. Custos de Avarias e Perdas,Perdas Totais,
20/08/2025,RS,13. Custos de Avarias e Perdas,R$ Avaria Interna,
20/08/2025,RS,13. Custos de Avarias e Perdas,R$ Extravios,
21/08/2025,SBC,1. Performance de Embarque,% Performance de embarque (Data planejada),
21/08/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
21/08/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
21/08/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
21/08/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
21/08/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
21/08/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Total Atrasos,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
21/08/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
21/08/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Retoro para Reembarque,
21/08/2025,SBC,5. Retorno para Reembarque,Exclusão de Romaneio,
21/08/2025,SBC,5. Retorno para Reembarque,Total Atrasos,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
21/08/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
21/08/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
21/08/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
21/08/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
21/08/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
21/08/2025,SBC,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
21/08/2025,SBC,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
21/08/2025,SBC,8. Pedidos Consolidados,Total Consolidação,
21/08/2025,SBC,8. Pedidos Consolidados,Pedidos Planejados,
21/08/2025,SBC,8. Pedidos Consolidados,% Atingimento,
21/08/2025,SBC,9. Faturamento,Faturamento Realizado,
21/08/2025,SBC,9. Faturamento,% Atingimento,
21/08/2025,SBC,6. Abastecimento,Abastecimento Realizado DUN,
21/08/2025,SBC,6. Abastecimento,Abastecimento Projetado DUN,
21/08/2025,SBC,6. Abastecimento,% Atingimento,
21/08/2025,SBC,10. Coletas em Pulmão,Coletas Totais,
21/08/2025,SBC,10. Coletas em Pulmão,Coletas em Pulmão,
21/08/2025,SBC,10. Coletas em Pulmão,% Coletas em Pulmão,
21/08/2025,SBC,11. Rupturas,Total de Rupturas,
21/08/2025,SBC,11. Rupturas,# Mezanino,
21/08/2025,SBC,11. Rupturas,% Mezanino,
21/08/2025,SBC,11. Rupturas,# DUN,
21/08/2025,SBC,11. Rupturas,% DUN,
21/08/2025,SBC,11. Rupturas,# Painel,
21/08/2025,SBC,11. Rupturas,% Painel de Integração,
21/08/2025,SBC,12. Ocorrências no Cliente,Total de Ocorrências,
21/08/2025,SBC,12. Ocorrências no Cliente,Falta de Item,
21/08/2025,SBC,12. Ocorrências no Cliente,Troca de Item,
21/08/2025,SBC,12. Ocorrências no Cliente,Avaria de Item,
21/08/2025,SBC,12. Ocorrências no Cliente,Sobra de Item,
21/08/2025,SBC,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
21/08/2025,SBC,13. Custos de Avarias e Perdas,Perdas Totais,
21/08/2025,SBC,13. Custos de Avarias e Perdas,R$ Avaria Interna,
21/08/2025,SBC,13. Custos de Avarias e Perdas,R$ Extravios,
21/08/2025,RS,1. Performance de Embarque,% Performance de embarque (Data planejada),
21/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
21/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
21/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
21/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
21/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
21/08/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Total Atrasos,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
21/08/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
